Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Volum;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;7987;7460;8514;100,0;31;31;0;0;100,0;1;7560;427;119;116;175;17;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;7970;7466;8474;100,0;31;31;0;5;99,9;2;7562;403;110;111;170;11;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;7970;7466;8474;100,0;31;31;0;5;99,9;Totalt i retning Tromsø;7562;403;110;111;170;11;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;7987;7460;8514;100,0;31;31;0;1;100,0;Totalt i retning Kvaløya;7560;427;119;115;175;17;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;15957;14927;16987;100,0;31;31;0;6;100,0;Totalt;15122;830;229;226;346;28;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;8272;7777;8767;100,0;29;29;0;1;100,0;1;7820;451;130;127;175;19;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;8266;7796;8736;100,0;29;29;0;2;100,0;2;7847;417;116;120;169;12;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;8266;7796;8736;100,0;29;29;0;2;100,0;Totalt i retning Tromsø;7847;417;116;120;169;12;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;8272;7777;8767;100,0;29;29;0;1;100,0;Totalt i retning Kvaløya;7820;451;129;127;175;19;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;16538;15574;17502;100,0;29;29;0;3;100,0;Totalt;15667;868;245;247;344;31;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;6307;5667;6947;100,0;31;31;0;1;100,0;1;5928;378;85;118;155;20;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;6310;5685;6935;100,0;31;31;0;1;100,0;2;5951;358;76;114;153;15;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;6311;5686;6936;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;5952;358;76;114;153;15;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;6306;5666;6946;100,0;31;31;0;0;100,0;Totalt i retning Kvaløya;5928;378;85;118;155;20;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;12617;11353;13881;100,0;31;31;0;2;100,0;Totalt;11879;736;161;232;308;34;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;6569;5874;7264;100,0;30;30;0;1;100,0;1;6234;334;71;128;122;13;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;6538;5884;7192;100,0;30;30;0;0;100,0;2;6230;308;61;116;121;10;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;6538;5884;7192;100,0;30;30;0;0;100,0;Totalt i retning Tromsø;6230;308;61;116;121;10;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;6569;5874;7264;100,0;30;30;0;1;100,0;Totalt i retning Kvaløya;6234;334;71;128;122;13;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;13108;11760;14456;100,0;30;30;0;2;100,0;Totalt;12465;642;131;244;243;23;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;8027;7499;8555;100,0;31;31;0;1;100,0;1;7564;462;114;178;153;17;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;7992;7514;8470;100,0;31;31;0;1;100,0;2;7568;423;96;165;150;12;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;7992;7514;8470;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;7568;423;96;165;151;12;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;8027;7499;8555;100,0;31;31;0;1;100,0;Totalt i retning Kvaløya;7564;462;114;178;153;17;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;16019;15023;17015;100,0;31;31;0;2;100,0;Totalt;15132;885;210;342;304;29;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;9469;8913;10025;100,0;30;30;0;3;100,0;1;8834;632;159;285;165;24;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;9509;9077;9941;100,0;30;30;0;1;100,0;2;8931;577;138;254;166;18;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;9509;9077;9941;100,0;30;30;0;1;100,0;Totalt i retning Tromsø;8931;577;138;254;166;18;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;9469;8913;10025;100,0;30;30;0;3;100,0;Totalt i retning Kvaløya;8834;632;159;285;165;24;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;18978;18011;19945;100,0;30;30;0;4;100,0;Totalt;17766;1209;297;539;331;42;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;8015;7588;8442;100,0;31;31;0;1;100,0;1;7442;572;161;263;132;16;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;7918;7535;8301;100,0;31;31;0;1;100,0;2;7397;520;134;241;132;13;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;7917;7534;8300;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;7397;520;134;241;132;13;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;8015;7587;8443;100,0;31;31;0;1;100,0;Totalt i retning Kvaløya;7442;572;161;263;132;16;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;15932;15126;16738;100,0;31;31;0;2;100,0;Totalt;14839;1091;295;504;264;29;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;8741;8188;9294;96,8;31;30;1;5;99,9;1;8166;570;161;242;149;18;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;8752;8272;9232;96,8;31;30;1;0;100,0;2;8221;530;138;229;150;13;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;8752;8273;9231;96,8;31;30;1;1;100,0;Totalt i retning Tromsø;8221;530;138;229;150;13;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;8741;8187;9295;96,8;31;30;1;5;99,9;Totalt i retning Kvaløya;8166;570;161;242;149;18;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;17493;16464;18522;96,8;31;30;1;5;100,0;Totalt;16388;1100;299;471;298;31;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;9169;8625;9713;96,7;30;29;1;2;100,0;1;8557;610;164;247;175;24;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;9161;8668;9654;96,7;30;29;1;1;100,0;2;8591;569;142;231;179;18;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;9160;8667;9653;96,7;30;29;1;0;100,0;Totalt i retning Tromsø;8590;569;142;231;179;18;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;9169;8625;9713;96,7;30;29;1;2;100,0;Totalt i retning Kvaløya;8557;610;164;247;175;24;0
02636V1125920;SANDNESSUND BRUA;FV862 S2D1 m609;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;18329;17296;19362;96,7;30;29;1;2;100,0;Totalt;17148;1179;305;478;354;42;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-01-01T00:00+01:00;2018-02-01T00:00+01:00;2018;1;2858;2697;3019;100,0;31;31;0;1;100,0;1;2692;165;46;107;7;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-01-01T00:00+01:00;2018-02-01T00:00+01:00;2018;1;2849;2707;2991;100,0;31;31;0;0;100,0;2;2686;164;46;105;7;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-01-01T00:00+01:00;2018-02-01T00:00+01:00;2018;1;2852;2711;2993;100,0;31;31;0;0;100,0;Totalt i retning FV 862;2687;164;46;106;7;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-01-01T00:00+01:00;2018-02-01T00:00+01:00;2018;1;2855;2694;3016;100,0;31;31;0;0;100,0;Totalt i retning FUTRIKELV;2690;164;46;106;7;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-01-01T00:00+01:00;2018-02-01T00:00+01:00;2018;1;5707;5405;6009;100,0;31;31;0;1;100,0;Totalt;5378;329;92;212;14;10;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-02-01T00:00+01:00;2018-03-01T00:00+01:00;2018;2;3039;2893;3185;100,0;28;28;0;0;100,0;1;2872;167;47;105;7;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-02-01T00:00+01:00;2018-03-01T00:00+01:00;2018;2;3034;2914;3154;100,0;28;28;0;0;100,0;2;2865;169;48;103;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-02-01T00:00+01:00;2018-03-01T00:00+01:00;2018;2;3035;2915;3155;100,0;28;28;0;0;100,0;Totalt i retning FV 862;2866;169;48;103;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-02-01T00:00+01:00;2018-03-01T00:00+01:00;2018;2;3038;2892;3184;100,0;28;28;0;0;100,0;Totalt i retning FUTRIKELV;2871;167;47;105;7;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-02-01T00:00+01:00;2018-03-01T00:00+01:00;2018;2;6074;5810;6338;100,0;28;28;0;1;100,0;Totalt;5737;336;95;208;17;16;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-03-01T00:00+01:00;2018-04-01T00:00+02:00;2018;3;2837;2619;3055;100,0;31;31;0;0;100,0;1;2670;167;43;111;6;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-03-01T00:00+01:00;2018-04-01T00:00+02:00;2018;3;2809;2597;3021;100,0;31;31;0;0;100,0;2;2644;165;44;108;6;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-03-01T00:00+01:00;2018-04-01T00:00+02:00;2018;3;2813;2602;3024;100,0;31;31;0;1;100,0;Totalt i retning FV 862;2646;166;44;109;6;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-03-01T00:00+01:00;2018-04-01T00:00+02:00;2018;3;2833;2614;3052;100,0;31;31;0;0;100,0;Totalt i retning FUTRIKELV;2667;166;43;111;6;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-03-01T00:00+01:00;2018-04-01T00:00+02:00;2018;3;5646;5217;6075;100,0;31;31;0;1;100,0;Totalt;5313;332;86;219;12;15;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-04-01T00:00+02:00;2018-05-01T00:00+02:00;2018;4;3055;2883;3227;100,0;30;30;0;0;100,0;1;2878;177;46;118;7;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-04-01T00:00+02:00;2018-05-01T00:00+02:00;2018;4;3060;2916;3204;100,0;30;30;0;0;100,0;2;2885;175;46;117;5;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-04-01T00:00+02:00;2018-05-01T00:00+02:00;2018;4;3061;2917;3205;100,0;30;30;0;0;100,0;Totalt i retning FV 862;2886;175;46;117;5;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-04-01T00:00+02:00;2018-05-01T00:00+02:00;2018;4;3054;2882;3226;100,0;30;30;0;0;100,0;Totalt i retning FUTRIKELV;2877;176;46;118;7;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-04-01T00:00+02:00;2018-05-01T00:00+02:00;2018;4;6115;5801;6429;100,0;30;30;0;0;100,0;Totalt;5764;351;92;235;12;12;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-05-01T00:00+02:00;2018-06-01T00:00+02:00;2018;5;3254;3039;3469;100,0;31;31;0;1;100,0;1;3058;196;49;135;5;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-05-01T00:00+02:00;2018-06-01T00:00+02:00;2018;5;3251;3059;3443;100,0;31;31;0;1;100,0;2;3052;198;53;133;5;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-05-01T00:00+02:00;2018-06-01T00:00+02:00;2018;5;3250;3058;3442;100,0;31;31;0;0;100,0;Totalt i retning FV 862;3052;198;53;134;5;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-05-01T00:00+02:00;2018-06-01T00:00+02:00;2018;5;3254;3039;3469;100,0;31;31;0;0;100,0;Totalt i retning FUTRIKELV;3058;196;49;135;5;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-05-01T00:00+02:00;2018-06-01T00:00+02:00;2018;5;6504;6100;6908;100,0;31;31;0;0;100,0;Totalt;6110;394;103;269;10;13;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-06-01T00:00+02:00;2018-07-01T00:00+02:00;2018;6;3357;3169;3545;100,0;30;30;0;0;100,0;1;3125;232;58;154;11;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-06-01T00:00+02:00;2018-07-01T00:00+02:00;2018;6;3338;3170;3506;100,0;30;30;0;1;100,0;2;3103;235;63;152;11;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-06-01T00:00+02:00;2018-07-01T00:00+02:00;2018;6;3339;3171;3507;100,0;30;30;0;1;100,0;Totalt i retning FV 862;3103;235;63;152;11;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-06-01T00:00+02:00;2018-07-01T00:00+02:00;2018;6;3356;3168;3544;100,0;30;30;0;0;100,0;Totalt i retning FUTRIKELV;3124;232;58;154;11;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-06-01T00:00+02:00;2018-07-01T00:00+02:00;2018;6;6695;6342;7048;100,0;30;30;0;1;100,0;Totalt;6228;466;121;306;22;17;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-07-01T00:00+02:00;2018-08-01T00:00+02:00;2018;7;2899;2735;3063;100,0;31;31;0;1;100,0;1;2678;220;53;151;12;4;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-07-01T00:00+02:00;2018-08-01T00:00+02:00;2018;7;2885;2736;3034;100,0;31;31;0;1;100,0;2;2663;221;56;149;12;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-07-01T00:00+02:00;2018-08-01T00:00+02:00;2018;7;2889;2745;3033;100,0;31;31;0;2;99,9;Totalt i retning FV 862;2666;222;56;149;12;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-07-01T00:00+02:00;2018-08-01T00:00+02:00;2018;7;2896;2729;3063;100,0;31;31;0;1;100,0;Totalt i retning FUTRIKELV;2675;220;53;151;12;4;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-07-01T00:00+02:00;2018-08-01T00:00+02:00;2018;7;5785;5477;6093;100,0;31;31;0;3;99,9;Totalt;5340;442;109;300;24;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-08-01T00:00+02:00;2018-09-01T00:00+02:00;2018;8;3289;3115;3463;100,0;31;31;0;0;100,0;1;3054;235;62;159;8;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-08-01T00:00+02:00;2018-09-01T00:00+02:00;2018;8;3277;3137;3417;100,0;31;31;0;0;100,0;2;3041;236;66;156;8;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-08-01T00:00+02:00;2018-09-01T00:00+02:00;2018;8;3278;3138;3418;100,0;31;31;0;1;100,0;Totalt i retning FV 862;3041;236;66;156;8;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-08-01T00:00+02:00;2018-09-01T00:00+02:00;2018;8;3289;3115;3463;100,0;31;31;0;0;100,0;Totalt i retning FUTRIKELV;3054;235;62;159;8;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-08-01T00:00+02:00;2018-09-01T00:00+02:00;2018;8;6566;6257;6875;100,0;31;31;0;0;100,0;Totalt;6095;471;128;315;16;12;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-09-01T00:00+02:00;2018-10-01T00:00+02:00;2018;9;3325;3159;3491;100,0;30;30;0;1;100,0;1;3099;226;58;155;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-09-01T00:00+02:00;2018-10-01T00:00+02:00;2018;9;3325;3192;3458;100,0;30;30;0;1;100,0;2;3096;227;60;154;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-09-01T00:00+02:00;2018-10-01T00:00+02:00;2018;9;3325;3192;3458;100,0;30;30;0;1;100,0;Totalt i retning FV 862;3096;227;60;154;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-09-01T00:00+02:00;2018-10-01T00:00+02:00;2018;9;3325;3159;3491;100,0;30;30;0;1;100,0;Totalt i retning FUTRIKELV;3099;226;59;155;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-09-01T00:00+02:00;2018-10-01T00:00+02:00;2018;9;6649;6355;6943;100,0;30;30;0;1;100,0;Totalt;6195;453;119;308;13;13;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;3187;3018;3356;100,0;31;31;0;1;100,0;1;2966;220;56;149;6;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;3177;3039;3315;100,0;31;31;0;0;100,0;2;2957;221;58;147;6;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;3178;3040;3316;100,0;31;31;0;0;100,0;Totalt i retning FV 862;2957;221;58;148;6;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;3186;3017;3355;100,0;31;31;0;0;100,0;Totalt i retning FUTRIKELV;2966;220;56;149;6;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;6364;6059;6669;100,0;31;31;0;0;100,0;Totalt;5923;441;115;297;11;18;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;3078;2933;3223;100,0;30;30;0;0;100,0;1;2887;191;45;134;4;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;3065;2933;3197;100,0;30;30;0;4;99,9;2;2871;190;46;132;5;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;3065;2933;3197;100,0;30;30;0;4;99,9;Totalt i retning FV 862;2871;190;46;133;5;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;3078;2933;3223;100,0;30;30;0;0;100,0;Totalt i retning FUTRIKELV;2887;191;45;134;4;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;6143;5868;6418;100,0;30;30;0;4;99,9;Totalt;5758;381;91;267;9;14;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;2873;2663;3083;100,0;31;31;0;0;100,0;1;2727;146;38;101;4;3;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;2859;2652;3066;100,0;31;31;0;0;100,0;2;2714;145;39;98;4;3;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;2859;2652;3066;100,0;31;31;0;0;100,0;Totalt i retning FV 862;2714;145;39;99;4;3;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;2873;2662;3084;100,0;31;31;0;0;100,0;Totalt i retning FUTRIKELV;2727;146;38;100;4;3;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;5732;5315;6149;100,0;31;31;0;0;100,0;Totalt;5441;291;77;199;9;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;2766;2596;2936;100,0;31;31;0;0;100,0;1;2595;171;43;117;6;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;2758;2604;2912;100,0;31;31;0;0;100,0;2;2588;170;44;114;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;2763;2610;2916;100,0;31;31;0;0;100,0;Totalt i retning FV 862;2591;171;44;115;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;2762;2592;2932;100,0;31;31;0;1;100,0;Totalt i retning FUTRIKELV;2592;170;43;116;6;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;5525;5203;5847;100,0;31;31;0;1;100,0;Totalt;5183;341;87;231;12;11;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;2906;2739;3073;100,0;28;28;0;0;100,0;1;2736;170;44;113;7;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;2898;2751;3045;100,0;28;28;0;9;99,7;2;2718;171;46;111;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;2900;2753;3047;100,0;28;28;0;9;99,7;Totalt i retning FV 862;2719;172;46;112;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;2904;2737;3071;100,0;28;28;0;0;100,0;Totalt i retning FUTRIKELV;2735;169;44;112;7;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;5804;5492;6116;100,0;28;28;0;9;99,8;Totalt;5453;341;90;225;15;12;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;2837;2679;2995;100,0;31;31;0;0;100,0;1;2667;170;38;118;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;2833;2693;2973;100,0;31;31;0;1;100,0;2;2663;169;38;116;7;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;2837;2697;2977;100,0;31;31;0;1;100,0;Totalt i retning FV 862;2665;170;38;117;7;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;2833;2675;2991;100,0;31;31;0;0;100,0;Totalt i retning FUTRIKELV;2665;168;38;117;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;5670;5374;5966;100,0;31;31;0;1;100,0;Totalt;5330;339;75;234;15;15;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;2909;2675;3143;100,0;30;30;0;1;100,0;1;2746;162;36;115;6;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m378;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;2897;2691;3103;100,0;30;30;0;3;99,9;2;2732;163;37;114;6;6;0
